paper_id	item_type	content_kind	pdf_path	pdf_sha256	filename	title_query	resolved_title	authors	year	venue	doi	semantic_scholar_paper_id	match_confidence	match_status	bibtex_type	canonical_url	bibtex_key	text_path	chunk_path	abstract_source	date_indexed	notes
sha256-404b6b3d4fe59db9	article	pdf_backed	articles/p53_aggregation/Forget 2013 PlosOne - p53_aggregation_plosone.pdf	404b6b3d4fe59db9776073f5334c82135cd40d880185c4e6323eb0c88d29590c	Forget 2013 PlosOne - p53_aggregation_plosone.pdf	Forget 2013 PlosOne p53 aggregation plosone	p53 Aggregates Penetrate Cells and Induce the Co-Aggregation of Intracellular p53	Karolyn J. Forget, Guillaume Tremblay, Xavier Roucou	2013	PLoS ONE	10.1371/journal.pone.0069242	fb8949a0ad710e77949b2ffe2fc4eaa1a5c233db	0.08	matched_via_doi	article	https://doi.org/10.1371/journal.pone.0069242	forget2013penetrate	paper_index/text/sha256-404b6b3d4fe59db9.txt	paper_index/chunks/sha256-404b6b3d4fe59db9.jsonl		2026-04-17T03:34:39.783027+00:00	
sha256-7e31d2eefe61f8eb	article	pdf_backed	articles/p53_aggregation/Ghosh 2014 Biochemistry - Investigating the intrinsic aggregation potential of evolutionarily conserved segments in p53.pdf	7e31d2eefe61f8eb0087ffdbb635e43a4080c37c0ac488f741cfb78501d8416a	Ghosh 2014 Biochem -investigating-the-intrinsic-aggregation-potential-of-evolutionarily-conserved-segments-in-p53.pdf	Biochem investigating the intrinsic aggregation potential of evolutionarily conserved segments in p53	Investigating the intrinsic aggregation potential of evolutionarily conserved segments in p53.	Saikat Ghosh, Dhiman Ghosh, Srivastav Ranganathan, Anoop Arunagiri, S. P, N. N. Jha, R. Padinhateeri, S. Maji	2014	Biochemistry	10.1021/bi500825d	0e0c2a2ce369b5e8764c1e3a3d00ac6e24165e67	1.0	matched	article	https://www.semanticscholar.org/paper/0e0c2a2ce369b5e8764c1e3a3d00ac6e24165e67	ghosh2014evolutionarily	paper_index/text/sha256-7e31d2eefe61f8eb.txt	paper_index/chunks/sha256-7e31d2eefe61f8eb.jsonl	semantic_scholar	2026-04-17T03:34:41.505098+00:00	
sha256-8873acbe9543047b	article	pdf_backed	articles/p53_aggregation/Kamagata 2020 SciRep - Liquid-like droplet formation by tumor suppressor p53 induced by multivalent electrostatic interactions between two disordered domains.pdf	8873acbe9543047b14f649809ed6586b6cd7ade48a3ff5eeebe8f89fc2a7b7e0	Kamagata 2020 SciRep - Liquid-like droplet formation by tumor suppressor p53 induced by multivalent electrostatic interactions between two disordered domains.pdf	Liquid-like droplet formation by tumor suppressor p53 induced by multivalent electrostatic interactions between two disordered domains	Liquid-like droplet formation by tumor suppressor p53 induced by multivalent electrostatic interactions between two disordered domains	K. Kamagata, Saori Kanbayashi, M. Honda, Yuji Itoh, Hiroto Takahashi, T. Kameda, F. Nagatsugi, Satoshi Takahashi	2020	Scientific Reports	10.1038/s41598-020-57521-w	0987dbbabbe523c4cd82923cb8e4ed3ff8a1f12f	1.0	matched	article	https://www.semanticscholar.org/paper/0987dbbabbe523c4cd82923cb8e4ed3ff8a1f12f	kamagata2020induced	paper_index/text/sha256-8873acbe9543047b.txt	paper_index/chunks/sha256-8873acbe9543047b.jsonl	semantic_scholar	2026-04-17T03:34:42.733338+00:00	
sha256-9665aed43e4f64b2	article	pdf_backed	articles/p53_aggregation/Kwan 2023 COCB - Inhibition of p53 protein aggregation as a cancer treatment strategy.pdf	9665aed43e4f64b2232648774eeabbdd186f41a543ad3d77dcf16013a2ad2d6d	Kwan 2023 COCB - Inhibition of p53 protein aggregation as a cancer treatment strategy.pdf	Inhibition of p53 protein aggregation as a cancer treatment strategy	Inhibition of p53 protein aggregation as a cancer treatment strategy	Kalvin Kwan, Omar Castro-Sandoval, Christian Gaiddon, Tim Storr	2023	Current Opinion in Chemical Biology	10.1016/j.cbpa.2022.102230	f0a4a69ee4a735081c0bea9077c21076be97d35a	1.0	matched_via_doi	article	https://doi.org/10.1016/j.cbpa.2022.102230	kwan2023treatment	paper_index/text/sha256-9665aed43e4f64b2.txt	paper_index/chunks/sha256-9665aed43e4f64b2.jsonl	semantic_scholar	2026-04-17T03:34:43.913864+00:00	year_hint_mismatch:2023!=2022
sha256-b934217ad446aed0	article	pdf_backed	articles/p53_aggregation/Lei 2020 PCCP - Common cancer mutations R175H and R273H drive the p53 DNA-binding domain towards aggregation-prone conformations.pdf	b934217ad446aed074903bc66e5e3aae6e2f7d58e66f0d9cca091ab688a1fb29	Lei 2020 PCCP - Common cancer mutations R175H and R273H drive the p53 DNA-binding domain towards aggregation-prone conformations.pdf	Common cancer mutations R175H and R273H drive the p53 DNA-binding domain towards aggregation-prone conformations	Common cancer mutations R175H and R273H drive the p53 DNA-binding domain towards aggregation-prone conformations	Le Li, Xuhua Li, Yiming Tang, Zenghui Lao, Jiangtao Lei, Guanghong Wei	2020	Physical Chemistry Chemical Physics	10.1039/c9cp06671c	3b83eb324c568f1ea3210ce8ed843f15cffe3703	1.0	matched_via_doi	article	https://doi.org/10.1039/c9cp06671c	li2020mutations	paper_index/text/sha256-b934217ad446aed0.txt	paper_index/chunks/sha256-b934217ad446aed0.jsonl	semantic_scholar	2026-04-17T03:34:45.967998+00:00	
sha256-5d529e51921e5cd1	article	pdf_backed	articles/p53_aggregation/Lei 2021 PCCP - Molecular dynamics study on the inhibition mechanisms of ReACp53 peptide for p53–R175H mutant aggregation.pdf	5d529e51921e5cd146045aa22a27a0186edcd83f629497029e514f45a91e17be	Lei 2021 PCCP - Molecular dynamics study on the inhibition mechanisms of ReACp53 peptide for p53–R175H mutant aggregation.pdf	Molecular dynamics study on the inhibition mechanisms of ReACp53 peptide for p53–R175H mutant aggregation	Molecular dynamics study on the inhibition mechanisms of ReACp53 peptide for p53–R175H mutant aggregation	Jiangtao Lei, Mengqiang Cai, Yun Shen, Dongdong Lin, Xiaohua Deng	2021	Physical Chemistry Chemical Physics	10.1039/d1cp03094a	6189b900d7a7938c14145c059e454ace892b186c	1.0	matched_via_doi	article	https://doi.org/10.1039/d1cp03094a	lei2021r175h	paper_index/text/sha256-5d529e51921e5cd1.txt	paper_index/chunks/sha256-5d529e51921e5cd1.jsonl	semantic_scholar	2026-04-17T03:34:47.374003+00:00	
sha256-a48caf445a32f0a8	article	pdf_backed	articles/p53_aggregation/Lemos 2020 iScience - Identification of Small Molecules that Modulate Mutant p53 Condensation.pdf	a48caf445a32f0a8ef9704872a1c40e3a0fa7dd20da24a715895872693becb4d	Lemos 2020 iScience - Identification of Small Molecules that Modulate Mutant p53 Condensation.pdf	Identification of Small Molecules that Modulate Mutant p53 Condensation	Identification of Small Molecules that Modulate Mutant p53 Condensation	C. Lemos, Luise Schulze, J. Weiske, Hanna Meyer, N. Braeuer, Naomi Barak, U. Eberspächer, Nicolas D. Werbeck, Carlo Stresemann, M. Lange, R. Lesche, Nina Zablowsky, K. Juenemann, A. Kamburov, L. Luh, T. Leissing, J. Mortier, M. Steckel, H. Steuber, K. Eis, A. Eheim, Patrick Steigemann	2020	iScience	10.1016/j.isci.2020.101517	f10fe9fcb3c318c395f62b9ff3dfabcb6ff5bd2a	1.0	matched	article	https://www.semanticscholar.org/paper/f10fe9fcb3c318c395f62b9ff3dfabcb6ff5bd2a	lemos2020modulate	paper_index/text/sha256-a48caf445a32f0a8.txt	paper_index/chunks/sha256-a48caf445a32f0a8.jsonl	semantic_scholar	2026-04-17T03:34:48.715475+00:00	
sha256-278a53c466f96d65	article	pdf_backed	articles/p53_aggregation/Luo 2022 IJBM - Phase separation of p53 induced by its unstructured basic region and prevented by oncogenic mutations in tetramerization domain.pdf	278a53c466f96d65e41313f4b26f0c2e4d6678850ab7a0c9c82744701c89b309	Luo 2022 IJBM - Phase separation of p53 induced by its unstructured basic region and prevented by oncogenic mutations in tetramerization domain.pdf	Phase separation of p53 induced by its unstructured basic region and prevented by oncogenic mutations in tetramerization domain	Phase separation of p53 induced by its unstructured basic region and prevented by oncogenic mutations in tetramerization domain	Chen Chen, Gaohong Fu, Quanqiang Guo, Song Xue, Shi-Zhong Luo	2022	International Journal of Biological Macromolecules	10.1016/j.ijbiomac.2022.09.087	784978797b3b50cd9b23a5fa3e05cd9dcd7f255c	1.0	matched_via_doi	article	https://doi.org/10.1016/j.ijbiomac.2022.09.087	chen2022phase	paper_index/text/sha256-278a53c466f96d65.txt	paper_index/chunks/sha256-278a53c466f96d65.jsonl	semantic_scholar	2026-04-17T03:34:49.703434+00:00	
sha256-1c375e7f206a4d0d	article	pdf_backed	articles/p53_aggregation/Silva 2014 Cell - Prion-like aggregation of mutant p53 in cancer.pdf	1c375e7f206a4d0d53341ac79b78759f9296f796a52949f039a997d6d87450f9	Silva 2014 Cell - Prion-like aggregation of mutant p53 in cancer.pdf	Prion like aggregation of mutant p53 in cancer	Prion-like aggregation of mutant p53 in cancer	Jerson L Silva, Claudia V De Moura Gallo, Danielly C F Costa, Luciana P Rangel	2014	Trends in Biochemical Sciences	10.1016/j.tibs.2014.04.001	3c0cd86d3a4f69a308782590794e931c07586855	1.0	manual_verified	article	https://doi.org/10.1016/j.tibs.2014.04.001	silva2014p53	paper_index/text/sha256-1c375e7f206a4d0d.txt	paper_index/chunks/sha256-1c375e7f206a4d0d.jsonl		2026-04-17T05:25:08.684144+00:00	venue_hint_mismatch:cell!=trendsinbiochemicalsciences | verified against PubMed and ScienceDirect; filename journal hint was incorrect
sha256-be5ccd3baa4e5b5d	article	pdf_backed	articles/p53_aggregation/Silva 2016 srep - Aggregation tendencies in the p53 family are modulated by backbone hydrogen bonds.pdf	be5ccd3baa4e5b5d5f8416466632c46b46d51da8bd7a7ec804097bca91476a7f	Silva 2016 srep - Aggregation tendencies in the p53 family are modulated by backbone hydrogen bonds.pdf	Aggregation tendencies in the p53 family are modulated by backbone hydrogen bonds	Aggregation tendencies in the p53 family are modulated by backbone hydrogen bonds	Elio A. Cino, I. N. Soares, M. Pedrote, Guilherme A. P. de Oliveira, Jerson L. Silva	2016	Scientific Reports	10.1038/srep32535	1d1e6d8c9ff950cd725f3da199e28c88a64b43b7	1.0	matched	article	https://www.semanticscholar.org/paper/1d1e6d8c9ff950cd725f3da199e28c88a64b43b7	cino2016p53	paper_index/text/sha256-be5ccd3baa4e5b5d.txt	paper_index/chunks/sha256-be5ccd3baa4e5b5d.jsonl	semantic_scholar	2026-04-17T05:25:10.621272+00:00	
sha256-98d493f3dd5df3be	article	pdf_backed	articles/p53_aggregation/Silva 2021 ChemSci - Phase separation of p53 precedes aggregation and is affected by oncogenic mutations and ligands.pdf	98d493f3dd5df3be49a9ae0bd3bb2cfed2def134bac63cbf133910cbe95f98bb	Silva 2021 ChemSci - Phase separation of p53 precedes aggregation and is affected by oncogenic mutations and ligands.pdf	Phase separation of p53 precedes aggregation and is affected by oncogenic mutations and ligands	Phase separation of p53 precedes aggregation and is affected by oncogenic mutations and ligands	Elaine C. Petronilho, Murilo M. Pedrote, Mayra A. Marques, Yulli M. Passos, Michelle F. Mota, Benjamin Jakobus, Gileno dos Santos de Sousa, Filipe Pereira da Costa, Adriani L. Felix, Giulia D. S. Ferretti, Fernando P. Almeida, Yraima Cordeiro, Tuane C. R. G. Vieira, Guilherme A. P. de Oliveira, Jerson L. Silva	2021	Chemical Science	10.1039/d1sc01739j	bcf469265e271d59b9023a67c04fd48e8335bbdc	1.0	matched_via_doi	article	https://doi.org/10.1039/d1sc01739j	petronilho2021oncogenic	paper_index/text/sha256-98d493f3dd5df3be.txt	paper_index/chunks/sha256-98d493f3dd5df3be.jsonl	semantic_scholar	2026-04-17T03:34:52.796046+00:00	
sha256-3e8be182f7d76687	article	pdf_backed	articles/p53_aggregation/Soragni 2016 CancerCell - A Designed Inhibitor of p53 Aggregation Rescues p53 Tumor Suppression in Ovarian Carcinomas.pdf	3e8be182f7d7668760b312366e40ebd8df308067cd169db3ba2bee0600dc98b8	Soragni 2016 CancerCell - A Designed Inhibitor of p53 Aggregation Rescues p53 Tumor Suppression in Ovarian Carcinomas.pdf	A Designed Inhibitor of p53 Aggregation Rescues p53 Tumor Suppression in Ovarian Carcinomas	A Designed Inhibitor of p53 Aggregation Rescues p53 Tumor Suppression in Ovarian Carcinomas	Alice Soragni, Deanna M. Janzen, Lisa M. Johnson, Anne G. Lindgren, Anh Thai-Quynh Nguyen, Ekaterina Tiourin, Angela B. Soriaga, Jing Lu, Lin Jiang, Kym F. Faull, Matteo Pellegrini, Sanaz Memarzadeh, David S. Eisenberg	2016	Cancer Cell	10.1016/j.ccell.2015.12.002	d27e0ef5ed8ab151fa3d4ff12029d9cbf2958015	1.0	matched_via_doi	article	https://doi.org/10.1016/j.ccell.2015.12.002	soragni2016carcinomas	paper_index/text/sha256-3e8be182f7d76687.txt	paper_index/chunks/sha256-3e8be182f7d76687.jsonl		2026-04-17T03:34:54.094420+00:00	
sha256-50140a8a0cb01529	article	pdf_backed	articles/p53_aggregation/Vekilov 2019 iScience - Anomalous Dense Liquid Condensates Host the Nucleation of Tumor Suppressor p53 Fibrils.pdf	50140a8a0cb015290209c23184b630098dfbcef9a1aa1b28a67e0158b349a881	Vekilov 2019 iScience - Anomalous Dense Liquid Condensates Host the Nucleation of Tumor Suppressor p53 Fibrils.pdf	Anomalous Dense Liquid Condensates Host the Nucleation of Tumor Suppressor p53 Fibrils	Anomalous Dense Liquid Condensates Host the Nucleation of Tumor Suppressor p53 Fibrils	M. Safari, Zhiqing Wang, Kunaal Tailor, A. Kolomeisky, J. Conrad, P. Vekilov	2019	iScience	10.1016/j.isci.2019.01.027	e40264804e9af43f4a903860a71ba5802046f6d9	1.0	matched	article	https://www.semanticscholar.org/paper/e40264804e9af43f4a903860a71ba5802046f6d9	safari2019p53	paper_index/text/sha256-50140a8a0cb01529.txt	paper_index/chunks/sha256-50140a8a0cb01529.jsonl	semantic_scholar	2026-04-17T03:34:55.171119+00:00	
sha256-5ed77582d9a473e6	article	pdf_backed	articles/p53_aggregation/Vekilov 2021 PNAS - mesoscopic-protein-rich-clusters-host-the-nucleation-of-mutant-p53-amyloid-fibrils.pdf	5ed77582d9a473e60eada5afb2f4c4b7329f23cc9d17547815bbd50e2f8c3fec	Vekilov 2021 PNAS - mesoscopic-protein-rich-clusters-host-the-nucleation-of-mutant-p53-amyloid-fibrils.pdf	mesoscopic protein rich clusters host the nucleation of mutant p53 amyloid fibrils	Mesoscopic protein-rich clusters host the nucleation of mutant p53 amyloid fibrils	David S. Yang, Arash Saeedi, Aram Davtyan, Mohsen Fathi, Michael B. Sherman, Mohammad S. Safari, Alena Klindziuk, Michelle C. Barton, Navin Varadarajan, Anatoly B. Kolomeisky, Peter G. Vekilov	2021	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.2015618118	8c5ef0e4981655b8fabebd972fe9f5370b547e40	1.0	matched_via_doi	article	https://doi.org/10.1073/pnas.2015618118	yang2021fibrils	paper_index/text/sha256-5ed77582d9a473e6.txt	paper_index/chunks/sha256-5ed77582d9a473e6.jsonl	semantic_scholar	2026-04-17T05:25:11.732420+00:00	
sha256-eabe48b38ae7610a	article	pdf_backed	articles/p53_aggregation/Wilcken 2012 PNAS - Kinetic mechanism of p53 oncogenic mutant aggregation and its inhibition.pdf	eabe48b38ae7610a9ff92a9784032f5848f321da390a704ea688213bdb329a9e	Wilcken 2012 PNAS -kinetic-mechanism-of-p53-oncogenic-mutant-aggregation-and-its-inhibition.pdf	kinetic mechanism of p53 oncogenic mutant aggregation and its inhibition	Kinetic mechanism of p53 oncogenic mutant aggregation and its inhibition	R. Wilcken, Guozhen Wang, F. Boeckler, A. Fersht	2012	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.1211550109	e58a39cc21aedc818df66aa14225321977d74b2d	1.0	matched	article	https://www.semanticscholar.org/paper/e58a39cc21aedc818df66aa14225321977d74b2d	wilcken2012mechanism	paper_index/text/sha256-eabe48b38ae7610a.txt	paper_index/chunks/sha256-eabe48b38ae7610a.jsonl		2026-04-17T03:34:58.141862+00:00	
sha256-3d60b9d4f3458982	article	pdf_backed	articles/p53_aggregation/Zhang 2021 fcell - Emerging Roles of Liquid–Liquid Phase Separation in Cancer.pdf	3d60b9d4f345898264f5a5c13f5815aa6c8d548d70752ea61986a43bdf5d6616	Zhang 2021 fcell - Emerging Roles of Liquid–Liquid Phase Separation in Cancer.pdf	Emerging Roles of Liquid–Liquid Phase Separation in Cancer	Emerging Roles of Liquid–Liquid Phase Separation in Cancer: From Protein Aggregation to Immune-Associated Signaling	Jiahua Lu, Junjie Qian, Zhentian Xu, Shengyong Yin, Lin Zhou, Shusen Zheng, Wu Zhang	2021	Frontiers in Cell and Developmental Biology	10.3389/fcell.2021.631486	54197bfa6c5192fe61021e1112c7c9218b2a5e7b	1.0	matched_via_doi	article	https://doi.org/10.3389/fcell.2021.631486	lu2021aggregation	paper_index/text/sha256-3d60b9d4f3458982.txt	paper_index/chunks/sha256-3d60b9d4f3458982.jsonl	semantic_scholar	2026-04-17T03:34:59.398494+00:00	
sha256-b3ac0615b0a36f5a	article	pdf_backed	articles/p53_general/2015 Prives p53 C Terminus Controls Site-Specific DNA Binding.pdf	b3ac0615b0a36f5a961776940b847c445f8a1ce66351c4ef48d78f25a9bca43e	2015 Prives p53 C Terminus Controls Site-Specific DNA Binding.pdf	Prives p53 C Terminus Controls Site Specific DNA Binding	The p53 C Terminus Controls Site-Specific DNA Binding and Promotes Structural Changes within the Central DNA Binding Domain	Oleg Laptenko, Idit Shiff, Will Freed-Pastor, Andrew Zupnick, Melissa Mattia, Ella Freulich, Inbal Shamir, Noam Kadouri, Tamar Kahan, James Manfredi, Itamar Simon, Carol Prives	2015	Molecular Cell	10.1016/j.molcel.2015.02.015	386aa10fbe6135ed4a00b877ef2a112b1be937d6	0.8637	matched_via_doi	article	https://doi.org/10.1016/j.molcel.2015.02.015	laptenko2015dna	paper_index/text/sha256-b3ac0615b0a36f5a.txt	paper_index/chunks/sha256-b3ac0615b0a36f5a.jsonl		2026-04-17T03:35:00.674698+00:00	
sha256-ee1a38320a378b27	article	pdf_backed	articles/p53_general/Allostery - Papaleo 2020 - Investigating Conformational Dynamics and Allostery in the p53 DNA-Binding Domain Using Molecular Simulations.pdf	ee1a38320a378b27fd9ba9d90d0506a69cd09c36290426007c7d296143e0f387	Allostery - Papaleo 2020 - Investigating Conformational Dynamics and Allostery in the p53 DNA-Binding Domain Using Molecular Simulations.pdf	Investigating Conformational Dynamics and Allostery in the p53 DNA-Binding Domain Using Molecular Simulations	Investigating Conformational Dynamics and Allostery in the p53 DNA-Binding Domain Using Molecular Simulations.	Elena Papaleo	2020	Methods in Molecular Biology	10.1007/978-1-0716-1154-8_13	e7bc4149b45889585db8e6d32f27c3fe3ef00502	1.0	matched	article	https://www.semanticscholar.org/paper/e7bc4149b45889585db8e6d32f27c3fe3ef00502	papaleo2020binding	paper_index/text/sha256-ee1a38320a378b27.txt	paper_index/chunks/sha256-ee1a38320a378b27.jsonl		2026-04-17T03:35:04.051784+00:00	
